"Depth","Age","WTD","Charcoal Influx"
159.5,4127,33.2786315861604,232.235064935065
160.5,4154,20.4271682325646,399.766666666667
161.5,4183,23.8304333385419,833.275862068965
163.5,4236,26.8754356614223,227.971698113208
164.5,4263.5,18.027820660006,306.427972027972
165.5,4290,22.2471115676244,851.094339622642
166.5,4316.5,19.5053928400066,72.9509433962264
167.5,4350.5,21.7776639434083,151.623529411765
168.5,4373,27.9682241876277,429.6
169.5,4390,22.0242384033297,126.352941176471
170.5,4407,21.7875097509086,3837.97058823529
172.5,4438,25.0102489612281,840.521739130435
173.5,4454,22.6735499242166,93.5968309859155
174.5,4470,25.4966518978505,3909.04411764706
175.5,4485,23.7448849511528,787.6
176.5,4501,23.4201041685864,362.475
177.5,4518,21.6967973377061,2064.87306501548
179.5,4548,36.6515779653354,6529.92
180.5,4563,25.1931432336263,1487.07692307692
181.5,4579,29.6308302742002,469.875
182.5,4593,19.7053679343197,345.214285714286
183.5,4608,19.4548162436582,565.263157894737
184.5,4624,29.317725411695,671.25
185.5,4640,33.0468847771589,712.004464285714
188.5,4692.5,34.4843772448859,3198.98571428571
189.5,4715.5,13.2489921283318,235.346086956522
190.5,4733,25.6948404684126,1175.95576036866
191.5,4749,24.9033818627099,4656.796875
192.5,4765,29.8728091408977,709.190217391304
193.5,4780,20.4425111943523,333.310344827586
194.5,4795,15.8930962208713,343.68
195.5,4810,15.8467986636149,833.00487804878
196.5,4826,22.9276183037706,270.814655172414
197.5,4840,27.4522366870178,1274.63736263736
198.5,4855.5,27.5222025171796,311.806451612903
199.5,4869.5,24.7247756562443,502.12987012987
201.5,4899,23.5310079417215,606.172881355932
202.5,4914,26.5604849283864,483.3
203.5,4930,19.8985719576663,604.125
204.5,4944.5,26.2789262249846,2374.83620689655
205.5,4958,28.3728233647837,277.161290322581
206.5,4972,28.1035291881009,186.991071428571
207.5,4987,21.2654016910216,398.914285714286
208.5,5004,26.0566833898899,323.061497326203
209.5,5022,30.9785240259903,2130.1
210.5,5038,18.4473612112901,372.757978723404
211.5,5054,22.0988853416914,181.2375
212.5,5070,18.896412464383,163.277027027027
213.5,5086,30.5076261830746,302.0625
214.5,5101,27.0456230230041,547.74
215.5,5117,18.7119454925528,232.355769230769
216.5,5133,18.1104745277424,86.3035714285714
217.5,5149,26.4191286221451,145.4375
218.5,5165,25.1534599540886,302.0625
219.5,5181,18.152474797535,60.4125
220.5,5197,26.1224787603991,1325.71875
221.5,5213,31.3845662269168,201.375
222.5,5229,17.068396113228,453.09375
224.5,5261,33.399970422747,302.0625
225.5,5277,23.227791444591,546.589285714286
226.5,5293,24.2704782491734,1605.24642857143
227.5,5309,35.5623231723257,553.78125
228.5,5316,17.8050109191115,1430.17346938776
229.5,5322,22.4024935829513,1053.34615384615
230.5,5327,20.7624849041434,48.33
231.5,5333,21.233962538451,1288.8
232.5,5338,18.3754944223749,2319.84
233.5,5344,17.2241491482051,2589.10714285714
234.5,5349,19.1934671742931,386.64
235.5,5354,16.1799973685371,1173.72857142857
236.5,5359,17.3700742618276,1757.45454545455
237.5,5364.5,21.92074262497,1493.83636363636
238.5,5370,26.4347243025923,3355.14049586777
239.5,5375,23.508340576365,3122.86153846154
240.5,5380,27.2640045770194,NA
241.5,5385.5,27.0532661849707,5858.18181818182
242.5,5391,30.9656159058702,3263.84415584416
243.5,5396,36.0526361400705,8860.5
244.5,5401,31.4886171827333,1510.3125
245.5,5407,38.9862101913552,3415.32
246.5,5413,20.475737225555,837.72
247.5,5425,29.6728109034765,765.225
248.5,5445,26.6966813591483,1804.32
249.5,5463,31.2081442162368,1491.66666666667
250.5,5481,23.3659237423517,233.478260869565
251.5,5499,25.4497672597317,429.6
252.5,5517,37.4422545249178,743.538461538462
253.5,5535,33.2863663517901,488.181818181818
254.5,5554,27.5185181132852,107.102493074792
255.5,5573,30.7066408300732,80.3268698060942
256.5,5592,30.6735672062989,356.115789473684
257.5,5611,33.1680777703434,195.668016194332
258.5,5636,31.1788711737619,667.832727272727
259.5,5692,37.6369723727939,184.511083743842
260.5,5755,27.6562332014284,65.2887537993921
261.5,5817.5,37.0449350675394,108.832
262.5,5880,23.820001278397,30.9312
263.5,5936,12.7264946013095,138.085714285714
264.5,5972,15.4112029228309,117.46875
265.5,6002.5,10.3218875957117,365.674653215637
266.5,6031,17.6901623051874,429.6
267.5,6061.5,13.7590018807579,653.643442622951
268.5,6092.5,9.08994937177476,170.076246334311
269.5,6123,13.4125759281485,633.83606557377
270.5,6153,13.8146858537615,429.6
271.5,6184,9.98647393549648,873.058064516129
272.5,6214,19.7272774388114,167.544
273.5,6245,12.8464162778551,207.870967741935
274.5,6276.5,13.5708328341074,163.657142857143
275.5,6308,16.3392787895164,122.742857142857
276.5,6339,10.6938206804679,142.911290322581
277.5,6370,10.7409021738747,214.366935483871
278.5,6400,7.88047509353745,111.530769230769
279.5,6429,16.4458022814372,238.07881773399
280.5,6460,13.9420474478859,40.2330905306972
281.5,6491,14.8141182982288,277.161290322581
282.5,6520,27.3938458474353,454.514106583072
283.5,6550,11.9302839357086,161.1
284.5,6580,16.464637396424,322.2
285.5,6611,14.4765397428596,111.930521091811
286.5,6640.5,14.0604531545999,240.284745762712
287.5,6669,12.7373281731575,189.928421052632
288.5,6701,30.0488198205234,317.96052631579
289.5,6721,20.1769034308997,197.713636363636
290.5,6737,17.5949327891841,442.042682926829
291.5,6753,14.4575362414056,120.825
292.5,6768,16.3127398152447,182.113043478261
293.5,6783,9.9664815416002,26.85
294.5,6798,10.5439149662753,237.410526315789
295.5,6814,16.5565699878566,248.757352941176
296.5,6831,14.2802868886224,168.470588235294
297.5,6847,23.4630590450299,1812.375
298.5,6864,31.1503797896825,1624.53781512605
299.5,6879,16.7003362343232,468.654545454545
300.5,6891,12.5952194154966,120.825
301.5,6902,13.24653272892,396.844574780059
302.5,6912,15.2041263323739,204.211267605634
303.5,6923,12.1290567530785,219.681818181818
304.5,6934,19.9385515565846,219.681818181818
305.5,6945,17.9570097275495,3308.14973262032
306.5,6956,20.0721756070141,1129.79220779221
307.5,6967,33.8017112096193,915.340909090909
309.5,6988,10.214563349828,629.864661654135
310.5,7000,10.9118115839441,0
311.5,7011,21.455681337348,58.5818181818182
312.5,7022,19.6932703582722,97.6363636363636
313.5,7034,17.9895353958118,713.442857142857
314.5,7045,13.9755935360634,246.043636363636
315.5,7057,18.8842757641154,492.25
316.5,7068,20.336977056322,644.4
317.5,7084,10.038879535404,1329.075
318.5,7100.5,9.53456314967816,455.636363636364
319.5,7112,11.9051822526053,517.244147157191
320.5,7123,8.77784497096044,310.139037433155
321.5,7133,9.9829431831943,759.471428571429
322.5,7145,14.6237099677424,268.5
323.5,7154,13.4212464556563,859.2
324.5,7164,13.5589173229088,0
325.5,7174,11.8845589881105,166.655172413793
326.5,7183,9.15221852881385,330.461538461538
327.5,7193,16.6726395763011,859.2
328.5,7204,14.6316901008324,502.12987012987
329.5,7215,6.67283840643705,239.652892561983
330.5,7224,8.91601591660975,2416.5
331.5,7234.5,3.80512688098545,306.857142857143
332.5,7245,10.1120471079874,197.265306122449
333.5,7255,10.0371524945818,386.64
334.5,7264,12.568388625672,939.75
335.5,7275,20.5719434568701,1523.12727272727
336.5,7285,5.51467198747979,1503.6
337.5,7296,8.42971951067593,781.090909090909
338.5,7307,6.43589970912823,0
339.5,7317,4.25505665985089,604.125
340.5,7328,10.8465449630338,1318.09090909091
342.5,7358,8.88630319267858,99.1384615384615
343.5,7376,21.311336243705,358
344.5,7387,21.6878308362858,106.05329153605
345.5,7397,16.8570948848295,625.447058823529
346.5,7405.5,21.3211632990377,220.098671726755
